latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,
32.794376,-96.8215,144,-18000,America/Chicago,GMT-5,,,,,
,,,,,,,,,,
time,temperature_2m (°C),apparent_temperature (°C),precipitation (mm),precipitation_probability (undefined),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),cloud_cover (%),uv_index (undefined),shortwave_radiation (W/m²)
2024-10-19 22:00,20,17.1,0,NaN,12.8,22.3,39,0,NaN,0
2024-10-19 23:00,19.1,16.4,0,NaN,11.6,20.2,42,4,NaN,0
2024-10-20 0:00,18.4,15.8,0,NaN,10.6,18.4,44,0,NaN,0
2024-10-20 1:00,17.7,15.2,0,NaN,10,16.2,45,0,NaN,0
2024-10-20 2:00,17.1,14.7,0,NaN,9.6,15.5,47,0,NaN,0
2024-10-20 3:00,16.5,14.2,0,NaN,8.9,15.1,50,0,NaN,0
2024-10-20 4:00,15.8,13.7,0,NaN,8,13.7,53,0,NaN,0
2024-10-20 5:00,15.1,13.2,0,NaN,7.3,12.2,56,0,NaN,0
2024-10-20 6:00,14.7,12.7,0,NaN,7.7,11.9,58,0,NaN,0
2024-10-20 7:00,14.3,12.4,0,NaN,7.2,11.9,60,0,NaN,0
2024-10-20 8:00,12.7,10.9,0,NaN,6.4,11.2,67,0,NaN,6
2024-10-20 9:00,16,14.1,0,NaN,8.1,14.8,55,0,NaN,132
2024-10-20 10:00,19,17.1,0,NaN,8,18,46,0,NaN,332
2024-10-20 11:00,21.6,19.9,0,NaN,7.7,19.4,40,0,NaN,515
2024-10-20 12:00,23.9,23,0,NaN,7.1,19.8,36,0,NaN,653
2024-10-20 13:00,25.3,25.2,0,NaN,6.5,19.8,35,0,NaN,733
2024-10-20 14:00,26.3,26.3,0,NaN,6.4,19.4,34,0,NaN,747
2024-10-20 15:00,26.9,26.3,0,NaN,7.9,20.2,32,0,NaN,694
2024-10-20 16:00,27.2,25.6,0,NaN,9.6,21.6,31,0,NaN,578
2024-10-20 17:00,26.9,24.9,0,NaN,10.8,21.6,31,0,NaN,410
2024-10-20 18:00,26.1,24,0,NaN,10.9,21.2,32,0,NaN,211
2024-10-20 19:00,22.7,21.3,0,NaN,7.1,17.6,40,0,NaN,35
2024-10-20 20:00,22.6,20.2,0,NaN,11.4,16.9,38,0,NaN,0
2024-10-20 21:00,21.7,19.2,0,NaN,11.1,18,38,0,NaN,0
2024-10-20 22:00,20.8,18.1,0,NaN,11.7,17.6,39,0,NaN,0
2024-10-20 23:00,19.8,17.1,0,NaN,11.5,19.1,40,0,NaN,0
2024-10-21 0:00,18.6,16.2,0,NaN,9.2,17.6,44,0,NaN,0
2024-10-21 1:00,17.8,15.5,0,NaN,8.9,14,46,0,NaN,0
2024-10-21 2:00,17.4,15,0,NaN,10.2,15.5,48,57,NaN,0
2024-10-21 3:00,17.3,14.8,0,NaN,11.9,18.4,50,0,NaN,0
2024-10-21 4:00,17,14.7,0,NaN,11.6,19.4,53,10,NaN,0
2024-10-21 5:00,16.4,14.2,0,NaN,11.1,18.4,56,0,NaN,0
2024-10-21 6:00,15.8,13.8,0,NaN,10.4,17.3,59,10,NaN,0
2024-10-21 7:00,15.3,13.2,0,NaN,11,17.3,62,4,NaN,0
2024-10-21 8:00,14,12.6,0,NaN,8.5,16.6,73,0,NaN,5
2024-10-21 9:00,16.6,15.2,0,NaN,8.8,16.6,63,0,NaN,129
2024-10-21 10:00,19.7,18.3,0,NaN,8.8,19.1,53,2,NaN,329
2024-10-21 11:00,22.6,21.2,0,NaN,10.8,23,47,0,NaN,511
2024-10-21 12:00,24.8,23.6,0,NaN,14.2,28.4,42,9,NaN,649
2024-10-21 13:00,26.2,25,0,NaN,15.8,31.3,37,20,NaN,728
2024-10-21 14:00,27.3,25.6,0,NaN,18.2,34.2,34,19,NaN,740
2024-10-21 15:00,27.9,25.7,0,NaN,18.8,35.3,31,10,NaN,689
2024-10-21 16:00,28.2,25.4,0,NaN,19.3,35.3,31,0,NaN,574
2024-10-21 17:00,28.2,25.1,0,NaN,19.2,34.9,29,0,NaN,405
2024-10-21 18:00,27.4,24,0,NaN,18.7,33.1,29,0,NaN,207
2024-10-21 19:00,25,22.4,0,NaN,12.8,29.5,32,0,NaN,33
2024-10-21 20:00,23.7,21.1,0,NaN,12.6,19.8,35,0,NaN,0
2024-10-21 21:00,23.1,20,0,NaN,15.7,24.1,35,1,NaN,0
2024-10-21 22:00,22.8,19.7,0,NaN,16.2,26.3,37,0,NaN,0
2024-10-21 23:00,22.1,19.5,0,NaN,14.2,25.6,40,0,NaN,0
2024-10-22 0:00,21.6,19.2,0,NaN,13.8,22,44,0,NaN,0
2024-10-22 1:00,21.2,19,0,NaN,13.9,21.6,47,0,NaN,0
2024-10-22 2:00,20.8,18.6,0,NaN,14.2,22,49,0,NaN,0
2024-10-22 3:00,20.7,18.4,0,NaN,16.9,26.3,52,0,NaN,0
2024-10-22 4:00,20.6,18.4,0,NaN,20.1,31.3,59,0,NaN,0
2024-10-22 5:00,20.4,18.7,0,NaN,21.4,33.5,68,0,NaN,0
2024-10-22 6:00,20.2,19.1,0,NaN,20.7,34.6,74,0,NaN,0
2024-10-22 7:00,19.9,19.4,0,NaN,17.8,32.4,78,0,NaN,0
2024-10-22 8:00,19.5,19.9,0,NaN,16.6,29.5,90,0,NaN,5
2024-10-22 9:00,21.3,22,0,NaN,15.4,26.6,82,0,NaN,117
2024-10-22 10:00,23.4,24.1,0,NaN,16.4,29.5,73,1,NaN,304
2024-10-22 11:00,25.6,26.3,0,NaN,17.3,32,65,0,NaN,479
2024-10-22 12:00,27.6,28.5,0,NaN,18,33.8,58,1,NaN,613
2024-10-22 13:00,29.3,30.3,0,NaN,18.3,34.9,52,0,NaN,691
2024-10-22 14:00,30.6,31.6,0,NaN,17.7,34.9,46,0,NaN,705
2024-10-22 15:00,31.5,32.1,0,NaN,17.1,33.8,42,3,NaN,654
2024-10-22 16:00,31.8,31.6,0,NaN,16.8,32.4,40,8,NaN,542
2024-10-22 17:00,31.2,30.9,0,NaN,17.9,31.7,41,8,NaN,374
2024-10-22 18:00,30.2,30,0,NaN,16.8,31.3,43,1,NaN,190
2024-10-22 19:00,28.2,28.7,0,NaN,11.9,27,49,4,NaN,29
2024-10-22 20:00,26.6,27.4,0,NaN,9.7,14.8,53,5,NaN,0
2024-10-22 21:00,25.7,26.7,0,NaN,8.3,15.1,56,3,NaN,0
2024-10-22 22:00,24.8,25,0,NaN,12.1,18.4,58,1,NaN,0
2024-10-22 23:00,24.4,24.5,0,NaN,12.7,20.5,59,0,NaN,0
2024-10-23 0:00,23.8,24.2,0,NaN,11.6,19.8,62,1,NaN,0
2024-10-23 1:00,23.4,24.1,0,NaN,10.3,18,65,3,NaN,0
2024-10-23 2:00,22.9,23.8,0,NaN,9.4,16.2,68,0,NaN,0
2024-10-23 3:00,22.4,23.2,0,NaN,10.3,15.8,69,0,NaN,0
2024-10-23 4:00,21.9,22.7,0,NaN,10.1,16.2,71,0,NaN,0
2024-10-23 5:00,21.5,22.3,0,NaN,10,15.8,73,0,NaN,0
2024-10-23 6:00,21.2,21.9,0,NaN,10.1,15.8,73,0,NaN,0
2024-10-23 7:00,20.9,21.4,0,NaN,10.5,16.2,73,0,NaN,0
2024-10-23 8:00,20.1,20.7,0,NaN,10,14.8,78,0,NaN,4
2024-10-23 9:00,22.2,23,0,NaN,10.7,18.4,71,0,NaN,116
2024-10-23 10:00,24.8,25.7,0,NaN,11.8,22.7,63,2,NaN,305
2024-10-23 11:00,27.3,28.1,0,NaN,12.7,25.9,55,1,NaN,480
2024-10-23 12:00,29.4,30.7,0,NaN,11.7,25.9,48,0,NaN,613
2024-10-23 13:00,31.1,32.9,0,NaN,11,25.6,44,0,NaN,690
2024-10-23 14:00,32.2,34.2,0,NaN,9.2,24.8,40,1,NaN,704
2024-10-23 15:00,32.7,34.2,0,NaN,8.3,22.3,37,16,NaN,635
2024-10-23 16:00,32.8,33.5,0,NaN,8.9,20.5,36,16,NaN,498
2024-10-23 17:00,32.6,33.1,0,NaN,9.5,20.2,36,7,NaN,367
2024-10-23 18:00,31.7,32.1,0,NaN,9.9,19.1,38,20,NaN,179
2024-10-23 19:00,28.9,29.8,0,NaN,6.7,16.2,45,9,NaN,27
2024-10-23 20:00,28.4,28.4,0,NaN,13,19.8,46,7,NaN,0
2024-10-23 21:00,27.8,27.7,0,NaN,12.8,20.5,47,5,NaN,0
2024-10-23 22:00,26.9,26.7,0,NaN,13.4,22,49,1,NaN,0
2024-10-23 23:00,25.8,25.7,0,NaN,12.3,20.9,52,1,NaN,0
2024-10-24 0:00,25.2,24.9,0,NaN,14.6,22.7,54,0,NaN,0
2024-10-24 1:00,24.7,24.3,0,NaN,14.4,23,56,0,NaN,0
2024-10-24 2:00,24.1,24,0,NaN,12.3,22.7,58,0,NaN,0
2024-10-24 3:00,23.3,23.5,0,NaN,10.2,19.1,60,0,NaN,0
2024-10-24 4:00,22.6,22.8,0,NaN,9.4,15.8,62,0,NaN,0
2024-10-24 5:00,21.9,22,0,NaN,10.4,15.8,64,0,NaN,0
2024-10-24 6:00,21.3,21,0,NaN,12.4,19.4,66,0,NaN,0
2024-10-24 7:00,20.7,20.3,0,NaN,12.9,20.2,68,1,NaN,0
2024-10-24 8:00,19.7,19.9,0,NaN,10.2,18,74,0,NaN,4
2024-10-24 9:00,21.8,22.1,0,NaN,11.2,19.1,68,0,NaN,117
2024-10-24 10:00,24.3,24.6,0,NaN,14.3,26.3,62,0,NaN,309
2024-10-24 11:00,26.9,27.2,0,NaN,16.5,31,56,2,NaN,486
2024-10-24 12:00,29.3,29.3,0,NaN,18.2,33.8,47,45,NaN,621
2024-10-24 13:00,30.6,30.3,0,NaN,19.3,36,40,14,NaN,699
2024-10-24 14:00,31.4,30.8,0,NaN,20.7,37.8,37,0,NaN,713
2024-10-24 15:00,31.8,30.6,0,NaN,22.5,40,36,0,NaN,660
2024-10-24 16:00,31.9,29.8,0,NaN,23.5,40.7,34,0,NaN,547
2024-10-24 17:00,31.4,29.1,0,NaN,24,41,34,0,NaN,383
2024-10-24 18:00,30.4,28.1,0,NaN,22.3,40.3,35,0,NaN,190
2024-10-24 19:00,28.5,26.9,0,NaN,17.6,35.3,39,0,NaN,27
2024-10-24 20:00,27.7,26,0,NaN,17.8,28.8,40,0,NaN,0
2024-10-24 21:00,26.8,24.9,0,NaN,18.9,29.5,42,0,NaN,0
2024-10-24 22:00,26,24,0,NaN,19.1,30.2,44,0,NaN,0
2024-10-24 23:00,25.4,23,0,NaN,20.8,32.4,44,0,NaN,0
2024-10-25 0:00,25.1,22.4,0,NaN,22.7,36,43,0,NaN,0
2024-10-25 1:00,24.7,21.5,0,NaN,23,36,40,0,NaN,0
2024-10-25 2:00,24.1,20.3,0,NaN,22.8,36.4,37,0,NaN,0
2024-10-25 3:00,23.3,20.1,0,NaN,19.8,36,40,0,NaN,0
2024-10-25 4:00,22.6,19.9,0,NaN,19.1,31.3,46,0,NaN,0
2024-10-25 5:00,22,20.1,0,NaN,17.1,29.9,53,4,NaN,0
2024-10-25 6:00,21.4,20.4,0,NaN,13.9,26.6,61,3,NaN,0
2024-10-25 7:00,20.8,20.4,0,NaN,13.8,22,68,1,NaN,0
2024-10-25 8:00,20,20.3,0,NaN,14.5,22,82,22,NaN,3
2024-10-25 9:00,21.6,22.3,0,NaN,15.4,25.9,80,22,NaN,104
2024-10-25 10:00,23.7,24,0,NaN,19.4,33.8,73,8,NaN,278
2024-10-25 11:00,25.9,25.9,0,NaN,20.5,37.1,63,4,NaN,462
2024-10-25 12:00,27.7,27.8,0,NaN,20.4,37.8,55,0,NaN,605
2024-10-25 13:00,29.3,29.8,0,NaN,19.4,37.4,49,0,NaN,683
2024-10-25 14:00,30.5,31,0,NaN,18.7,36.4,45,0,NaN,693
2024-10-25 15:00,31.2,31.5,0,NaN,17.5,35.3,42,0,NaN,641
2024-10-25 16:00,31.4,31.4,0,NaN,16.1,33.1,41,0,NaN,528
2024-10-25 17:00,31.3,31.3,0,NaN,15,29.9,41,1,NaN,365
2024-10-25 18:00,30.7,30.8,0,NaN,13.9,27,42,3,NaN,175
2024-10-25 19:00,28.8,29.8,0,NaN,8.1,22.7,47,2,NaN,23
2024-10-25 20:00,27.3,28.7,0,NaN,7.3,11.2,53,3,NaN,0
2024-10-25 21:00,26.4,27.8,0,NaN,7.1,11.5,56,6,NaN,0
2024-10-25 22:00,25.4,26.7,0,NaN,7.1,10.8,59,30,NaN,0
2024-10-25 23:00,24.6,25.7,0,NaN,7,12.2,59,39,NaN,0
2024-10-26 0:00,23.8,24.7,0,NaN,5.9,10.4,59,27,NaN,0
2024-10-26 1:00,22.4,22.9,0,NaN,7.3,9,62,9,NaN,0
2024-10-26 2:00,21.8,22.2,0,NaN,6,8.6,62,19,NaN,0
2024-10-26 3:00,21.4,21.9,0,NaN,5.1,7.9,62,32,NaN,0
2024-10-26 4:00,21.2,21.6,0,NaN,6.7,10.4,65,35,NaN,0
2024-10-26 5:00,20.9,22,0,NaN,5.2,10.8,71,35,NaN,0
2024-10-26 6:00,20.8,21.8,0,NaN,6.7,10.4,74,10,NaN,0
2024-10-26 7:00,20.3,21.6,0,NaN,4.7,10.4,75,16,NaN,0
2024-10-26 8:00,19.2,20.7,0,NaN,3.7,6.8,81,1,NaN,3
2024-10-26 9:00,21.3,22,0,NaN,8.1,15.5,70,0,NaN,106
2024-10-26 10:00,23.6,23.5,0,NaN,11.4,22.3,58,1,NaN,289
2024-10-26 11:00,25.4,24.9,0,NaN,11.9,24.8,49,0,NaN,472
2024-10-26 12:00,26.8,26.4,0,NaN,11.8,25.9,43,0,NaN,598
2024-10-26 13:00,27.9,27.9,0,NaN,11.7,25.9,40,0,NaN,683
2024-10-26 14:00,28.6,28.6,0,NaN,12.7,27.4,39,0,NaN,695
2024-10-26 15:00,29,28.6,0,NaN,13.1,27.7,38,0,NaN,641
2024-10-26 16:00,29,28.2,0,NaN,12.8,27.4,38,0,NaN,528
2024-10-26 17:00,28.6,28,0,NaN,12.1,26.3,40,2,NaN,368
2024-10-26 18:00,27.8,27.1,0,NaN,12.3,23.4,42,1,NaN,178
2024-10-26 19:00,25.8,25.1,0,NaN,12.9,20.9,48,0,NaN,23
2024-10-26 20:00,24.8,25.2,0,NaN,8.3,13,54,3,NaN,0
2024-10-26 21:00,23.9,24.4,0,NaN,7.8,13,57,0,NaN,0
2024-10-26 22:00,23,23.5,0,NaN,7.3,12.2,60,0,NaN,0
2024-10-26 23:00,22.1,22.7,0,NaN,6.5,11.2,63,0,NaN,0
2024-10-27 0:00,20.9,21.2,0,NaN,8.5,9.7,67,0,NaN,0
2024-10-27 1:00,20.5,20.9,0,NaN,6.9,10.1,68,0,NaN,0
2024-10-27 2:00,20.2,20.9,0,NaN,5.3,7.9,69,0,NaN,0
2024-10-27 3:00,19.1,19.6,0,NaN,6,6.8,74,0,NaN,0
2024-10-27 4:00,18.3,18.7,0,NaN,6.7,7.9,77,0,NaN,0
2024-10-27 5:00,17.8,18.2,0,NaN,6.9,7.9,79,0,NaN,0
2024-10-27 6:00,17.6,18.2,0,NaN,6.5,8.3,83,0,NaN,0
2024-10-27 7:00,17.2,18.3,0,NaN,6.3,8.3,92,0,NaN,0
2024-10-27 8:00,17.5,19.3,0,NaN,4.7,8.3,97,20,NaN,2
2024-10-27 9:00,19.8,21.5,0,NaN,7.2,14.8,88,14,NaN,100
2024-10-27 10:00,22.2,24.3,0,NaN,5.2,15.1,76,0,NaN,286
2024-10-27 11:00,24.9,26.9,0,NaN,4.4,15.5,63,0,NaN,466
2024-10-27 12:00,27.2,28.8,0,NaN,4.9,16.9,51,3,NaN,599
2024-10-27 13:00,28.8,30.5,0,NaN,4.8,17.3,43,0,NaN,674
2024-10-27 14:00,29.8,31.4,0,NaN,5.2,17.6,39,0,NaN,687
2024-10-27 15:00,30.5,31.7,0,NaN,5.4,17.6,38,0,NaN,633
2024-10-27 16:00,30.8,31.4,0,NaN,5.7,17.3,37,0,NaN,520
2024-10-27 17:00,30.7,31,0,NaN,7.7,16.9,37,3,NaN,363
2024-10-27 18:00,30.1,30.1,0,NaN,9.3,16.9,38,2,NaN,173
2024-10-27 19:00,28,28.3,0,NaN,7.5,15.5,43,1,NaN,21
2024-10-27 20:00,26.5,25.6,0,NaN,16.4,25.2,48,0,NaN,0
2024-10-27 21:00,25.7,24.6,0,NaN,17.3,27.4,50,0,NaN,0
2024-10-27 22:00,25,24,0,NaN,16.3,27,51,1,NaN,0
2024-10-27 23:00,24.5,23.2,0,NaN,17,26.3,51,0,NaN,0
2024-10-28 0:00,24.1,23,0,NaN,15,26.3,52,1,NaN,0
2024-10-28 1:00,23.8,23.2,0,NaN,13.4,23.4,54,3,NaN,0
2024-10-28 2:00,24.4,23.5,0,NaN,16.1,24.5,54,1,NaN,0
2024-10-28 3:00,24.9,22.9,0,NaN,23.6,36.7,52,0,NaN,0
2024-10-28 4:00,24.4,22.3,0,NaN,24,37.8,54,0,NaN,0
2024-10-28 5:00,23.8,22,0,NaN,24,38.2,58,0,NaN,0
2024-10-28 6:00,23.2,21.8,0,NaN,23.1,37.8,63,0,NaN,0
2024-10-28 7:00,22.5,21.4,0,NaN,21.8,36.4,67,1,NaN,0
2024-10-28 8:00,21.3,20.4,0,NaN,20.4,35.6,72,2,NaN,2
2024-10-28 9:00,22.8,21.9,0,NaN,17.8,32,62,1,NaN,104
2024-10-28 10:00,24.6,23,0,NaN,20.2,34.9,52,4,NaN,292
2024-10-28 11:00,26.6,24.4,0,NaN,21.8,38.5,44,7,NaN,468
2024-10-28 12:00,28.5,26.2,0,NaN,23.4,41.4,38,29,NaN,602
2024-10-28 13:00,29.7,27.7,0,NaN,25.2,44.3,37,5,NaN,679
2024-10-28 14:00,30.6,28.3,0,NaN,25.9,45.4,33,10,NaN,692
2024-10-28 15:00,31.1,28.2,0,NaN,27.2,46.8,31,11,NaN,639
2024-10-28 16:00,31.2,27.8,0,NaN,28.1,47.5,31,47,NaN,525
2024-10-28 17:00,30.6,27.6,0,NaN,28.5,47.9,35,24,NaN,362
2024-10-28 18:00,29.6,26.8,0,NaN,27.4,46.8,38,93,NaN,172
2024-10-28 19:00,28.2,26.7,0,NaN,19.6,43.2,43,97,NaN,20
2024-10-28 20:00,27.5,26.2,0,NaN,18.5,33.5,44,99,NaN,0
2024-10-28 21:00,27.1,25.4,0,NaN,20.4,32,44,11,NaN,0
2024-10-28 22:00,26.9,24.8,0,NaN,23.4,36.7,45,1,NaN,0
2024-10-28 23:00,26.3,23.8,0,NaN,29.4,45.7,51,1,NaN,0
2024-10-29 0:00,25.3,23.1,0,NaN,32.9,52.6,60,0,NaN,0
2024-10-29 1:00,24.6,22.7,0,NaN,31.9,52.6,65,0,NaN,0
2024-10-29 2:00,23.8,22.3,0,NaN,30.3,50.8,71,0,NaN,0
2024-10-29 3:00,22.9,22,0,NaN,29.8,48.2,79,4,NaN,0
2024-10-29 4:00,22.3,21.6,0,NaN,29.5,47.5,84,80,NaN,0
2024-10-29 5:00,22.7,22.2,0,NaN,28.6,47.2,83,100,NaN,0
2024-10-29 6:00,22.9,22.3,0,NaN,29.6,46.8,81,100,NaN,0
2024-10-29 7:00,22.6,21.9,0.1,NaN,29.3,47.2,83,88,NaN,0
2024-10-29 8:00,22.8,22.8,0.1,NaN,25.7,40.7,84,100,NaN,1
2024-10-29 9:00,23.6,23.2,0.1,NaN,26.9,47.2,78,100,NaN,48
2024-10-29 10:00,25.1,24,0.1,NaN,30.8,49,69,42,NaN,181
2024-10-29 11:00,26.6,24.4,0,NaN,35.8,59.8,61,50,NaN,353
2024-10-29 12:00,28.2,25.3,0.1,NaN,38,61.9,52,65,NaN,433
2024-10-29 13:00,28.7,25.9,0,NaN,37,64.1,50,99,NaN,472
2024-10-29 14:00,29.1,26.3,0,NaN,36.1,62.3,48,80,NaN,398
2024-10-29 15:00,30,27,0,NaN,36.8,62.6,45,19,NaN,477
2024-10-29 16:00,30.7,27.3,0,NaN,36.1,60.8,40,19,NaN,454
2024-10-29 17:00,30.2,26.5,0,NaN,36.8,63,40,28,NaN,291
2024-10-29 18:00,29.6,26.5,0,NaN,31.9,59.4,41,26,NaN,140
2024-10-29 19:00,29,26,0,NaN,29.8,50,40,21,NaN,17
2024-10-29 20:00,27.8,25.1,0,NaN,28.9,45.7,44,18,NaN,0
2024-10-29 21:00,26.8,24.1,0,NaN,30.2,47.9,49,7,NaN,0
2024-10-29 22:00,26,23.1,0,NaN,32.7,51.5,53,8,NaN,0
2024-10-29 23:00,25.1,22.1,0,NaN,34.4,55.1,57,5,NaN,0
2024-10-30 0:00,24.1,22,0,NaN,32.6,55.1,67,2,NaN,0
2024-10-30 1:00,23.5,22.1,0,NaN,29.7,51.8,72,13,NaN,0
2024-10-30 2:00,23.1,22.1,0,NaN,28.2,47.2,75,15,NaN,0
2024-10-30 3:00,22.7,22,0,NaN,27,45,78,14,NaN,0
2024-10-30 4:00,22.4,21.9,0,NaN,25.6,43.2,80,100,NaN,0
2024-10-30 5:00,22.6,22.2,0,NaN,25.4,40.7,80,100,NaN,0
2024-10-30 6:00,22.8,22.5,0,NaN,25.2,42.8,80,100,NaN,0
2024-10-30 7:00,22.8,22.6,0,NaN,25.5,41.4,81,100,NaN,0
2024-10-30 8:00,23.2,23,0,NaN,27.3,46.8,82,100,NaN,1
2024-10-30 9:00,23.9,24.2,0.1,NaN,25.2,45.4,79,61,NaN,58
2024-10-30 10:00,25.4,24.3,0.1,NaN,32.9,53.3,71,49,NaN,192
2024-10-30 11:00,26.9,26.2,0.2,NaN,30.5,54.4,65,79,NaN,307
2024-10-30 12:00,28.7,27.2,0,NaN,32.9,54.7,55,100,NaN,397
2024-10-30 13:00,29,27.5,0.1,NaN,31.7,55.1,54,71,NaN,297
2024-10-30 14:00,30,28.5,0.2,NaN,30.3,52.6,49,20,NaN,307
2024-10-30 15:00,31.5,29.7,0,NaN,31.6,55.8,44,72,NaN,558
2024-10-30 16:00,32.1,29.9,0,NaN,31.2,54.4,40,39,NaN,364
2024-10-30 17:00,31.4,28.7,0,NaN,32.8,54.7,40,78,NaN,302
2024-10-30 18:00,29,28.1,0,NaN,29.1,53.3,55,36,NaN,112
2024-10-30 19:00,28.8,28.6,0,NaN,22.6,46.1,53,23,NaN,15
2024-10-30 20:00,25.9,27.1,1,NaN,17.3,28.4,68,100,NaN,0
2024-10-30 21:00,27,27,0,NaN,23.3,34.2,62,20,NaN,0
2024-10-30 22:00,26.9,26.5,0,NaN,27.6,46.1,65,21,NaN,0
2024-10-30 23:00,26.1,26.2,0,NaN,26.5,42.8,69,29,NaN,0
2024-10-31 0:00,25.4,25.4,0,NaN,25.9,45.4,72,60,NaN,0
2024-10-31 1:00,24.5,24.7,0,NaN,24.7,40.7,76,22,NaN,0
2024-10-31 2:00,24,23.8,0,NaN,26.7,42.5,77,7,NaN,0
2024-10-31 3:00,22.6,21.5,0,NaN,32.3,52.6,82,57,NaN,0
2024-10-31 4:00,21.6,22,1.8,NaN,23,50.8,89,100,NaN,0
2024-10-31 5:00,20.9,21.6,2.9,NaN,20.7,37.8,93,100,NaN,0
2024-10-31 6:00,21.2,22,0.2,NaN,19,33.5,90,67,NaN,0
2024-10-31 7:00,20.5,21.9,0,NaN,14.7,29.2,93,99,NaN,0
2024-10-31 8:00,15.6,13.1,0,NaN,19,41,73,1,NaN,1
2024-10-31 9:00,16.3,13.8,0,NaN,19.1,31.7,70,0,NaN,98
2024-10-31 10:00,17.6,14.8,0,NaN,20.3,35.3,64,0,NaN,287
2024-10-31 11:00,18.6,16.3,0,NaN,16.9,34.9,60,1,NaN,461
2024-10-31 12:00,19.7,17.9,0,NaN,15.7,31.3,58,0,NaN,592
2024-10-31 13:00,20.8,19.5,0,NaN,16.9,31.7,56,8,NaN,672
2024-10-31 14:00,21.6,19.9,0,NaN,18.4,34.6,52,5,NaN,670
2024-10-31 15:00,22.2,20.8,0,NaN,15.4,33.8,51,4,NaN,625
2024-10-31 16:00,22.4,20.4,0,NaN,16.1,29.5,49,0,NaN,517
2024-10-31 17:00,22.2,20.3,0,NaN,15.5,29.5,49,0,NaN,357
2024-10-31 18:00,21.5,20.3,0,NaN,10.1,26.6,51,0,NaN,166
2024-10-31 19:00,19.1,18.4,0,NaN,7.1,15.8,59,0,NaN,17
2024-10-31 20:00,18.4,17.5,0,NaN,8.6,13,62,0,NaN,0
2024-10-31 21:00,17.9,16.4,0,NaN,10.4,15.8,61,0,NaN,0
2024-10-31 22:00,17.3,15.7,0,NaN,11.2,17.6,62,0,NaN,0
2024-10-31 23:00,16.6,15.2,0,NaN,9.4,17.6,65,0,NaN,0
2024-11-01 0:00,16,14.8,0,NaN,8.4,14.8,69,0,NaN,0
2024-11-01 1:00,15.6,14.5,0,NaN,8.7,13.7,71,15,NaN,0
2024-11-01 2:00,15.3,14.3,0,NaN,7.6,13.7,72,40,NaN,0
2024-11-01 3:00,15.1,14.1,0,NaN,7.3,11.5,73,61,NaN,0
2024-11-01 4:00,14.9,13.9,0,NaN,7.8,12.2,74,90,NaN,0
2024-11-01 5:00,14.8,13.5,0,NaN,9.7,14.8,73,96,NaN,0
2024-11-01 6:00,15,13.8,0,NaN,8.9,16.2,74,99,NaN,0
2024-11-01 7:00,14.8,13.6,0,NaN,9,13.7,76,93,NaN,0
2024-11-01 8:00,15.4,14.5,0,NaN,12.3,20.5,85,100,NaN,1
2024-11-01 9:00,16.8,16.4,0,NaN,11.2,20.2,81,100,NaN,44
2024-11-01 10:00,17.8,17.5,0,NaN,12,20.9,81,100,NaN,72
2024-11-01 11:00,18.6,18.6,0,NaN,11.6,23,80,100,NaN,103
2024-11-01 12:00,19.1,19.5,0.1,NaN,10.4,20.9,79,100,NaN,105
2024-11-01 13:00,20,20.9,0,NaN,7.9,19.1,78,100,NaN,145
2024-11-01 14:00,22.5,23.5,0,NaN,10.9,21.2,72,100,NaN,311
2024-11-01 15:00,23.9,25.2,0,NaN,10.5,22,70,100,NaN,287
2024-11-01 16:00,24.6,26.5,0,NaN,6.7,20.2,67,100,NaN,222
2024-11-01 17:00,25.1,26.8,0,NaN,7.9,14.8,65,95,NaN,190
2024-11-01 18:00,24.6,26.8,0,NaN,5,15.1,68,5,NaN,127
2024-11-01 19:00,22.8,24.2,0,NaN,9.8,13.7,74,72,NaN,12
2024-11-01 20:00,21.7,22.6,0,NaN,11.5,17.6,76,100,NaN,0
2024-11-01 21:00,21.1,22.4,0,NaN,9.7,18,80,100,NaN,0
2024-11-01 22:00,21.3,22.2,0,NaN,12.5,19.1,80,100,NaN,0
2024-11-01 23:00,21.3,21.6,0,NaN,16.4,25.6,79,100,NaN,0
2024-11-02 0:00,21.1,21.2,0,NaN,17.6,27.4,79,100,NaN,0
2024-11-02 1:00,20.7,20.5,0,NaN,19.5,30.2,82,75,NaN,0
2024-11-02 2:00,20.3,20.2,0,NaN,19.4,31.3,83,29,NaN,0
2024-11-02 3:00,20,20.3,0,NaN,16,30.6,85,80,NaN,0
2024-11-02 4:00,20.3,20.8,0,NaN,14.6,25.2,84,100,NaN,0
2024-11-02 5:00,20.3,21.1,0,NaN,12.8,23,84,100,NaN,0
2024-11-02 6:00,20.3,21.1,0,NaN,12.9,20.2,84,100,NaN,0
2024-11-02 7:00,20.3,20.9,0,NaN,14.2,22,84,100,NaN,0
2024-11-02 8:00,20.3,21.5,0.1,NaN,11.6,20.2,87,100,NaN,0
2024-11-02 9:00,20.7,21.7,0.1,NaN,13.5,22.3,85,100,NaN,21
2024-11-02 10:00,21.3,22.3,0,NaN,14.2,23.4,83,100,NaN,74
2024-11-02 11:00,22.2,22.7,0,NaN,18.2,29.9,80,100,NaN,125
